Year,Region,Forest,CCF_Attainment,CCF_Offer,MBF_Attainment,MBF_Offer
2023,"05 R5, Pacific S-West Region",19 Lake Tahoe Basin National Forest,16044.6,33513.66,8022.31,16756.84
2023,"05 R5, Pacific S-West Region",Region Total,874880.87,886907.12,443687.88,449165.44
2023,"06 R6, Pacific N-West Region",01 Deschutes National Forest,68941.51,68941.51,34098.73,34098.73
2023,"06 R6, Pacific N-West Region",02 Fremont-Winema National Forest,202074.5,202074.5,103320.03,103320.03
2023,"06 R6, Pacific N-West Region",03 Gifford Pinchot National Forest,78956.11,72320.44,42754.24,39225.46
2023,"06 R6, Pacific N-West Region",04 Malheur National Forest,126704.22,119605.61,64445.09,60524.22
2023,"06 R6, Pacific N-West Region",05 Mt. Baker/Snoqualmie National Forest,30698.23,25202.82,16305.18,13440.53
2023,"06 R6, Pacific N-West Region",06 Mt. Hood National Forest,67003.72,63556.72,34453.35,32660.91
2023,"06 R6, Pacific N-West Region",07 Ochoco National Forest,9959.95,13855.41,5087.01,7024.39
2023,"06 R6, Pacific N-West Region",09 Olympic National Forest,40601.1,6854.28,21438.6,3564.29
2023,"06 R6, Pacific N-West Region",10 Rogue River-Siskiyou National Forest,28107.63,43593.97,14787.24,23100.29
2023,"06 R6, Pacific N-West Region",12 Siuslaw National Forest,86617.76,86617.76,46917.14,46917.14
2023,"06 R6, Pacific N-West Region",14 Umatilla National Forest,38920.31,28571.12,20427.74,14954.96
2023,"06 R6, Pacific N-West Region",15 Umpqua National Forest,54958.73,50362.8,31012.88,28391.83
2023,"06 R6, Pacific N-West Region",16 Wallowa-Whitman National Forest,69473.47,64633.44,35797.19,33392.73
2023,"06 R6, Pacific N-West Region",17 Okanogan-Wenatchee National Forest,103512.0,103169.0,54531.17,54353.59
2023,"06 R6, Pacific N-West Region",18 Willamette National Forest,63226.47,49572.61,33776.95,26817.44
2023,"06 R6, Pacific N-West Region",21 Colville National Forest,57700.74,88941.66,29802.14,46154.25
2023,"06 R6, Pacific N-West Region",Region Total,1127456.44,1087873.64,588954.69,567940.8
2023,"08 R8, Southern Region",01 NFS In Alabama National Forest,44985.47,48525.89,24539.1,26470.89
2023,"08 R8, Southern Region",02 Daniel Boone National Forest,20758.9,22403.52,11283.19,12100.71
2023,"08 R8, Southern Region",03 Chattahoochee/Oconee National Forest,33795.42,34743.42,18315.37,18832.5
2023,"08 R8, Southern Region",04 Cherokee National Forest,4443.27,13805.27,2404.57,7511.54
2023,"08 R8, Southern Region",05 NFS In Florida National Forest,94551.24,73715.77,49883.58,38467.27
2023,"08 R8, Southern Region",06 Kisatchie National Forest,155555.55,171758.55,84773.57,93612.31
2023,"08 R8, Southern Region",07 NFS In Mississippi National Forest,112780.93,58814.58,55365.07,30611.69
2023,"08 R8, Southern Region",08 George Washington & Jefferson National Forest,28305.85,28238.83,15430.05,15393.49
2023,"08 R8, Southern Region",09 Ouachita National Forest,229015.17,200605.78,129333.85,113752.99
2023,"08 R8, Southern Region",10 Ozark St. Francis National Forest,77402.67,57352.67,40999.17,30372.67
2023,"08 R8, Southern Region",11 NFS in N. Carolina National Forest,11496.35,7457.61,6229.33,4026.21
2023,"08 R8, Southern Region",12 Francis Marion-Sumter National Forest,139789.98,143322.73,74862.87,76629.24
2023,"08 R8, Southern Region",13 NFS In Texas National Forest,102059.83,105716.83,55331.98,57326.88
2023,"08 R8, Southern Region",60 Land Between The Lakes National Forest,1238.0,1238.0,777.5,777.5
2023,"08 R8, Southern Region",Region Total,1056178.63,967699.45,569529.21,525885.9
2023,"09 R9, Eastern Region",03 Chippewa National Forest,56382.7,71324.9,34746.58,43968.76
2023,"09 R9, Eastern Region",04 Huron Manistee National Forest,119036.19,130529.08,66726.63,73338.52
2023,"09 R9, Eastern Region",05 Mark Twain National Forest,137265.77,149383.97,82866.03,90268.01
2023,"09 R9, Eastern Region",07 Ottawa National Forest,139516.72,145586.91,85717.65,89607.71
2023,"09 R9, Eastern Region",08 Shawnee National Forest,8060.71,8060.71,4845.13,4845.13
2023,"09 R9, Eastern Region",09 Superior National Forest,108273.47,116913.77,66314.99,71718.88
2023,"09 R9, Eastern Region",10 Hiawatha National Forest,114416.34,104557.8,68389.07,62701.72
2023,"09 R9, Eastern Region",12 Hoosier National Forest,6238.99,6238.99,3809.7,3809.7
2023,"09 R9, Eastern Region",13 Chequamegon/Nicolet National Forest,182721.82,160703.43,111770.61,98289.36
2023,"09 R9, Eastern Region",14 Wayne National Forest,13258.65,7748.22,8080.84,4751.05
2023,"09 R9, Eastern Region",19 Allegheny National Forest,71950.53,79753.35,44428.97,49231.85
2023,"09 R9, Eastern Region",20 Green Mountain National Forest,19583.87,16985.52,12200.48,10583.85
2023,"09 R9, Eastern Region",21 Monongahela National Forest,45160.5,50911.02,27516.27,31006.35
2023,"09 R9, Eastern Region",22 White Mountain National Forest,22652.65,22652.65,14037.2,14037.2
2023,"09 R9, Eastern Region",Region Total,1044518.91,1071350.32,631450.14,648158.08
2023,"10 R10, Alaska Region",04 Chugach National Forest,3136.44,3460.28,1412.5,1539.0
2023,"10 R10, Alaska Region",05 Tongass National Forest,5557.25,5568.57,2558.7,2566.86
2023,"10 R10, Alaska Region",Region Total,8693.69,9028.85,3971.2,4105.86
2023,Unknown,Region Total,5894180.39,,3144898.92,
2024,"01 R1, Northern Region",02 Beaverhead/Deerlodge National Forest,68672.2,68672.2,31079.2,31079.2
2024,"01 R1, Northern Region",03 Bitterroot National Forest,17623.64,34324.5,6780.7,15109.26
2024,"01 R1, Northern Region",04 Idaho Panhandle National Forest,105354.62,137994.67,52174.84,68645.21
2024,"01 R1, Northern Region",10 Flathead National Forest,78329.47,96917.99,36330.19,45331.56
2024,"01 R1, Northern Region",11 Custer Gallatin National Forest,34434.5,80760.97,15908.42,37033.95
2024,"01 R1, Northern Region",14 Kootenai National Forest,36024.97,36024.97,17009.36,17009.36
2024,"01 R1, Northern Region",15 Helena - Lewis & Clark National Forest,26898.44,26898.44,11180.53,11180.53
2024,"01 R1, Northern Region",16 Lolo National Forest,37797.42,59865.9,17556.32,29066.23
2024,"01 R1, Northern Region",17 Nez Perce-Clearwater National Forest,147900.64,149405.39,80518.23,80435.01
2024,"01 R1, Northern Region",Region Total,553035.9,690865.03,268537.79,334890.31
2024,"02 R2, Rocky Mountain Region",02 Bighorn National Forest,16725.8,16725.8,7398.65,7398.65
2024,"02 R2, Rocky Mountain Region",03 Black Hills National Forest,56179.4,71823.27,27258.56,34893.05
2024,"02 R2, Rocky Mountain Region",04 GrandMesa/Uncompahgre/Gunnison National Forest,34710.58,34733.58,16505.44,16516.94
2024,"02 R2, Rocky Mountain Region",06 Medicine Bow-Routt National Forest,47377.27,52065.09,23433.15,25713.59
2024,"02 R2, Rocky Mountain Region",07 Nebraska National Forest,7265.2,7265.2,3632.6,3632.6
2024,"02 R2, Rocky Mountain Region",09 Rio Grande National Forest,50286.52,55469.27,21518.65,23864.26
2024,"02 R2, Rocky Mountain Region",10 Arapaho and Roosevelt National Forest,7573.95,7573.95,3745.98,3745.98
2024,"02 R2, Rocky Mountain Region",12 Pike-San Isabel National Forest,22969.94,22969.94,10861.32,10861.32
2024,"02 R2, Rocky Mountain Region",13 San Juan National Forest,28940.92,28940.92,14539.91,14539.91
2024,"02 R2, Rocky Mountain Region",14 Shoshone National Forest,14604.53,18230.61,7052.82,8826.67
2024,"02 R2, Rocky Mountain Region",15 White River National Forest,2704.19,16454.01,1340.16,8465.06
2024,"02 R2, Rocky Mountain Region",Region Total,289338.29,332251.63,137287.24,158458.03
2024,"03 R3, Southwestern Region",01 Apache-Sitgreaves National Forests,64389.81,64389.81,31813.68,31813.68
2024,"03 R3, Southwestern Region",02 Carson National Forest,29437.83,43602.89,18024.09,24474.62
2024,"03 R3, Southwestern Region",03 Cibola National Forest,19280.36,19280.36,11036.86,11036.86
2024,"03 R3, Southwestern Region",04 Coconino National Forest,174822.21,164706.4,87959.93,83446.24
2024,"03 R3, Southwestern Region",05 Coronado National Forest,1650.08,1650.08,1041.82,1041.82
2024,"03 R3, Southwestern Region",06 Gila National Forest,14478.97,14478.97,8884.75,8884.75
2024,"03 R3, Southwestern Region",07 Kaibab National Forest,80699.84,80699.84,41333.69,41333.69
2024,"03 R3, Southwestern Region",08 Lincoln National Forest,7427.15,10922.88,4659.48,6297.28
2024,"03 R3, Southwestern Region",09 Prescott National Forest,9326.38,9326.38,5737.4,5737.4
2024,"03 R3, Southwestern Region",10 Santa Fe National Forest,28152.95,28152.95,16894.65,16894.65
2024,"03 R3, Southwestern Region",12 Tonto National Forest,11873.06,7087.5,6430.85,4066.91
2024,"03 R3, Southwestern Region",Region Total,441538.65,444298.07,233817.2,235027.9
2024,"04 R4, Intermountain Region",01 Ashley National Forest,6150.88,7435.18,3446.23,4178.28
2024,"04 R4, Intermountain Region",02 Boise National Forest,36599.57,56558.84,19505.59,30310.02
2024,"04 R4, Intermountain Region",03 Bridger-Teton National Forest,7473.61,5542.17,4344.43,3243.51
2024,"04 R4, Intermountain Region",07 Dixie National Forest,5973.27,5742.94,3294.02,3167.43
2024,"04 R4, Intermountain Region",08 Fishlake National Forest,8234.9,8234.9,4718.98,4718.98
2024,"04 R4, Intermountain Region",10 Manti-La Sal National Forest,34321.84,56319.97,16148.91,28159.71
2024,"04 R4, Intermountain Region",12 Payette National Forest,33746.26,41130.1,18619.12,23320.94
2024,"04 R4, Intermountain Region",13 Salmon-Challis National Forest,20989.37,8730.37,11867.03,4879.4
2024,"04 R4, Intermountain Region",14 Sawtooth National Forest,12947.4,10372.14,7159.88,5792.17
2024,"04 R4, Intermountain Region",15 Caribou/Targhee National Forest,14750.49,14750.49,7697.54,7697.54
2024,"04 R4, Intermountain Region",17 Humboldt & Toiy National Forest,3517.95,3517.95,2051.52,2051.52
2024,"04 R4, Intermountain Region",19 Uinta-Wasatch-Cache National Forest,10814.72,15086.11,6099.43,8366.59
2024,"04 R4, Intermountain Region",Region Total,195520.26,233421.16,104952.67,125886.08
2024,"05 R5, Pacific S-West Region",01 Angeles National Forest,1226.34,1226.34,613.19,613.19
2024,"05 R5, Pacific S-West Region",02 Cleveland National Forest,250.0,250.0,125.0,125.0
2024,"05 R5, Pacific S-West Region",03 Eldorado National Forest,60554.48,60554.48,33147.86,33147.86
2024,"05 R5, Pacific S-West Region",04 Inyo National Forest,7413.2,9044.8,3706.6,4522.4
2024,"05 R5, Pacific S-West Region",05 Klamath National Forest,51474.39,32676.72,25782.25,17579.17
2024,"05 R5, Pacific S-West Region",06 Lassen National Forest,86450.63,88073.81,40391.11,41328.08
2024,"05 R5, Pacific S-West Region",07 Los Padres National Forest,344.0,344.0,172.0,172.0
2024,"05 R5, Pacific S-West Region",08 Mendocino National Forest,1838.71,1838.71,932.85,932.85
2024,"05 R5, Pacific S-West Region",09 Modoc National Forest,64896.46,64905.51,29295.99,29302.0
2024,"05 R5, Pacific S-West Region",10 Six Rivers National Forest,18764.51,18764.51,9401.34,9401.34
2024,"05 R5, Pacific S-West Region",11 Plumas National Forest,21645.32,36686.03,10822.67,17650.11
2024,"05 R5, Pacific S-West Region",12 San Bernardino National Forest,1698.0,1698.0,851.0,851.0
2024,"05 R5, Pacific S-West Region",13 Sequoia National Forest,58246.22,58840.36,29123.11,29522.11
2024,"05 R5, Pacific S-West Region",14 Shasta-Trinity National Forest,122251.19,79053.79,58345.87,38901.43
2024,"05 R5, Pacific S-West Region",15 Sierra National Forest,28636.94,28636.94,15946.23,15946.23
2024,"05 R5, Pacific S-West Region",16 Stanislaus National Forest,54433.02,68470.79,28814.88,35163.59
2024,"05 R5, Pacific S-West Region",17 Tahoe National Forest,100662.78,113248.83,56830.05,62594.09
2024,"05 R5, Pacific S-West Region",19 Lake Tahoe Basin National Forest,38572.52,31447.37,19286.27,15723.69
2024,"05 R5, Pacific S-West Region",Region Total,719358.71,695760.99,363588.26,353476.13
2024,"06 R6, Pacific N-West Region",01 Deschutes National Forest,61492.21,69009.39,30099.62,33523.17
2024,"06 R6, Pacific N-West Region",02 Fremont-Winema National Forest,122684.17,143883.1,60651.22,70814.59
2024,"06 R6, Pacific N-West Region",03 Gifford Pinchot National Forest,56094.73,60798.52,29675.59,32121.56
2024,"06 R6, Pacific N-West Region",04 Malheur National Forest,74122.93,88131.86,36999.41,43277.15
2024,"06 R6, Pacific N-West Region",05 Mt. Baker/Snoqualmie National Forest,9666.01,9666.01,5148.31,5148.31
2024,"06 R6, Pacific N-West Region",06 Mt. Hood National Forest,100861.86,100861.86,53269.16,53269.16
2024,"06 R6, Pacific N-West Region",07 Ochoco National Forest,14934.3,14934.3,7523.39,7523.39
2024,"06 R6, Pacific N-West Region",09 Olympic National Forest,32890.98,32890.98,17533.48,17533.48
2024,"06 R6, Pacific N-West Region",10 Rogue River-Siskiyou National Forest,62591.17,68670.59,33408.76,36844.33
2024,"06 R6, Pacific N-West Region",12 Siuslaw National Forest,77461.43,76102.6,42536.57,41784.35
2024,"06 R6, Pacific N-West Region",14 Umatilla National Forest,19583.12,19583.12,10553.19,10553.19
2024,"06 R6, Pacific N-West Region",15 Umpqua National Forest,48366.86,60075.02,25535.65,31732.86
2024,"06 R6, Pacific N-West Region",16 Wallowa-Whitman National Forest,53707.03,53707.03,27134.84,27134.84
2024,"06 R6, Pacific N-West Region",17 Okanogan-Wenatchee National Forest,72819.65,72041.21,38868.06,38463.49
2024,"06 R6, Pacific N-West Region",18 Willamette National Forest,92248.04,92308.52,48336.38,48367.1
2024,"06 R6, Pacific N-West Region",21 Colville National Forest,243310.82,243310.82,126296.82,126296.82
2024,"06 R6, Pacific N-West Region",Region Total,1142835.31,1205974.93,593570.44,624387.78
2024,"08 R8, Southern Region",01 NFS In Alabama National Forest,27214.18,43261.88,14961.91,23695.09
2024,"08 R8, Southern Region",02 Daniel Boone National Forest,20290.27,22400.65,11221.12,12451.96
2024,"08 R8, Southern Region",03 Chattahoochee/Oconee National Forest,34472.78,36601.78,18742.4,19903.79
2024,"08 R8, Southern Region",04 Cherokee National Forest,10279.54,917.54,5589.56,482.59
2024,"08 R8, Southern Region",05 NFS In Florida National Forest,93432.57,102989.92,49526.26,54740.7
2024,"08 R8, Southern Region",06 Kisatchie National Forest,151419.09,135216.09,82602.63,73763.89
2024,"08 R8, Southern Region",07 NFS In Mississippi National Forest,172344.62,137072.96,86160.35,67789.72
2024,"08 R8, Southern Region",08 George Washington & Jefferson National Forest,40355.08,41110.85,21825.3,22427.44
2024,"08 R8, Southern Region",09 Ouachita National Forest,199745.38,190698.76,113409.97,108400.34
2024,"08 R8, Southern Region",10 Ozark St. Francis National Forest,61036.94,62874.94,32328.88,33303.02
2024,"08 R8, Southern Region",11 NFS in N. Carolina National Forest,19070.19,30739.57,10473.12,17031.78
2024,"08 R8, Southern Region",12 Francis Marion-Sumter National Forest,124672.74,124672.74,66269.86,66269.86
2024,"08 R8, Southern Region",13 NFS In Texas National Forest,101897.32,102959.75,53285.6,53544.02
2024,"08 R8, Southern Region",60 Land Between The Lakes National Forest,16.0,16.0,8.0,8.0
2024,"08 R8, Southern Region",Region Total,1056246.69,1031533.42,566404.97,553812.21
2024,"09 R9, Eastern Region",03 Chippewa National Forest,65351.02,75445.19,39651.71,45520.67
2024,"09 R9, Eastern Region",04 Huron Manistee National Forest,106691.04,126228.68,62821.9,73691.6
2024,"09 R9, Eastern Region",05 Mark Twain National Forest,127237.09,115713.04,77574.05,70571.87
2024,"09 R9, Eastern Region",07 Ottawa National Forest,134707.86,142727.66,82797.18,87685.79
2024,"09 R9, Eastern Region",08 Shawnee National Forest,10977.91,13663.75,7041.29,8772.36
2024,"09 R9, Eastern Region",09 Superior National Forest,113771.69,106746.26,70498.86,65783.61
2024,"09 R9, Eastern Region",10 Hiawatha National Forest,116472.2,123853.81,70277.16,74566.32
2024,"09 R9, Eastern Region",12 Hoosier National Forest,3333.48,3333.48,1911.31,1911.31
2024,"09 R9, Eastern Region",13 Chequamegon/Nicolet National Forest,203737.88,216069.13,125182.93,132885.68
2024,"09 R9, Eastern Region",14 Wayne National Forest,7064.63,7064.63,4298.22,4298.22
2024,"09 R9, Eastern Region",19 Allegheny National Forest,63858.79,63699.92,39461.65,39363.04
2024,"09 R9, Eastern Region",20 Green Mountain National Forest,14094.56,10756.82,8752.59,6678.24
2024,"09 R9, Eastern Region",21 Monongahela National Forest,40081.7,39640.65,24371.91,24143.94
2024,"09 R9, Eastern Region",22 White Mountain National Forest,16230.95,20220.79,10075.39,12553.25
2024,"09 R9, Eastern Region",Region Total,1023610.8,1065163.81,624716.15,648425.9
2024,"10 R10, Alaska Region",04 Chugach National Forest,1119.6,1119.6,622.0,622.0
2024,"10 R10, Alaska Region",05 Tongass National Forest,4900.36,3235.27,2198.56,1452.2
2024,"10 R10, Alaska Region",Region Total,6019.96,4354.87,2820.56,2074.2
2025,"01 R1, Northern Region",02 Beaverhead/Deerlodge National Forest,48404.62,66330.49,23901.28,32480.37
2025,"01 R1, Northern Region",03 Bitterroot National Forest,29233.22,21032.05,13203.2,8530.02
2025,"01 R1, Northern Region",04 Idaho Panhandle National Forest,175696.1,177393.1,89126.61,90257.73
2025,"01 R1, Northern Region",10 Flathead National Forest,94856.48,76267.96,45646.63,36645.26
2025,"01 R1, Northern Region",11 Custer Gallatin National Forest,55665.46,9338.99,24823.47,3697.94
2025,"01 R1, Northern Region",14 Kootenai National Forest,149946.41,149895.18,75568.24,75542.99
2025,"01 R1, Northern Region",15 Helena - Lewis and Clark National Forest,51459.35,52286.21,22881.44,23252.98
2025,"01 R1, Northern Region",16 Lolo National Forest,119004.85,97080.37,58409.99,46968.57
2025,"01 R1, Northern Region",17 Nez Perce-Clearwater National Forest,125145.88,101214.5,65968.47,53230.79
2025,"01 R1, Northern Region",Region Total,849412.37,750838.85,419529.33,370606.65
2025,"02 R2, Rocky Mountain Region",02 Bighorn National Forest,11670.0,25170.0,5445.65,11584.53
2025,"02 R2, Rocky Mountain Region",03 Black Hills National Forest,83298.56,100109.49,40392.7,48771.05
2025,"02 R2, Rocky Mountain Region",04 GrandMesa/Uncompahgre/Gunnison National Forest,31644.94,39782.47,15697.84,19673.91
2025,"02 R2, Rocky Mountain Region",06 Medicine Bow-Routt National Forest,71961.38,70678.89,34138.67,33497.42
